,champion,gameId,lane,platformId,queue,role,season,timestamp
88,876,4757137667,NONE,KR,420,DUO_SUPPORT,13,1604299251533
89,64,4757141944,JUNGLE,KR,420,NONE,13,1604296639921
90,64,4757057676,JUNGLE,KR,420,NONE,13,1604294186757
92,876,4757042085,NONE,KR,420,DUO_SUPPORT,13,1604290561888
93,517,4756990230,NONE,KR,420,DUO_SUPPORT,13,1604288678011
94,875,4756771902,MID,KR,420,SOLO,13,1604262590522
95,58,4756758944,NONE,KR,420,DUO_SUPPORT,13,1604259206220
96,876,4756737978,JUNGLE,KR,420,NONE,13,1604257360581
97,121,4756735767,JUNGLE,KR,420,NONE,13,1604255020197
98,60,4756732543,JUNGLE,KR,420,NONE,13,1604252310448
99,59,4756649097,JUNGLE,KR,420,NONE,13,1604250272093
0,203,4765553027,JUNGLE,KR,420,NONE,13,1604659738089
1,202,4765274087,BOTTOM,KR,420,DUO_CARRY,13,1604652549752
2,51,4761797061,BOTTOM,KR,420,DUO_CARRY,13,1604494717898
3,51,4761766605,BOTTOM,KR,420,DUO_CARRY,13,1604492064997
5,81,4753945065,BOTTOM,KR,420,DUO_CARRY,13,1604163084573
6,81,4753835597,BOTTOM,KR,420,DUO_CARRY,13,1604160125826
8,202,4753701224,BOTTOM,KR,420,DUO_CARRY,13,1604156131254
9,21,4753586099,NONE,KR,420,DUO_SUPPORT,13,1604154705222
10,21,4747845649,BOTTOM,KR,420,DUO_CARRY,13,1603944468850
11,22,4746258536,NONE,KR,420,DUO_SUPPORT,13,1603868942439
12,51,4745387634,BOTTOM,KR,420,DUO_CARRY,13,1603818607638
13,360,4745366899,BOTTOM,KR,420,DUO_CARRY,13,1603816899692
14,202,4736078207,JUNGLE,KR,420,NONE,13,1603461677664
15,202,4735976763,BOTTOM,KR,420,DUO_CARRY,13,1603459058327
16,235,4732465952,BOTTOM,KR,420,DUO_CARRY,13,1603296953365
17,81,4732321212,BOTTOM,KR,420,DUO_CARRY,13,1603288397940
18,202,4732152267,NONE,KR,420,DUO_SUPPORT,13,1603285837405
19,202,4731114823,NONE,KR,420,DUO,13,1603258988027
20,202,4730979352,BOTTOM,KR,420,DUO_CARRY,13,1603255955500
21,202,4731033939,BOTTOM,KR,420,DUO_CARRY,13,1603253264297
22,523,4729899561,BOTTOM,KR,420,DUO_CARRY,13,1603198195866
23,81,4729813771,BOTTOM,KR,420,DUO_CARRY,13,1603194022771
24,202,4729744839,NONE,KR,420,DUO_SUPPORT,13,1603191281948
25,21,4729588280,BOTTOM,KR,420,DUO_CARRY,13,1603188477595
26,21,4729560760,BOTTOM,KR,420,DUO_CARRY,13,1603185292800
27,498,4729466414,NONE,KR,420,DUO_SUPPORT,13,1603183442515
28,81,4728305079,BOTTOM,KR,420,DUO_CARRY,13,1603117022449
29,81,4728213018,BOTTOM,KR,420,DUO_CARRY,13,1603113765592
30,202,4728141800,BOTTOM,KR,420,DUO_CARRY,13,1603110832583
31,145,4728011822,BOTTOM,KR,420,DUO_CARRY,13,1603107941014
32,202,4727902801,BOTTOM,KR,420,DUO_CARRY,13,1603105002771
34,202,4727437015,BOTTOM,KR,420,DUO_CARRY,13,1603085852724
35,81,4724360518,BOTTOM,KR,420,DUO_CARRY,13,1602951489903
36,81,4724264827,BOTTOM,KR,420,SOLO,13,1602949628119
37,145,4724184559,BOTTOM,KR,420,DUO_CARRY,13,1602946384009
38,360,4724104951,BOTTOM,KR,420,DUO_CARRY,13,1602944082629
39,360,4723947338,BOTTOM,KR,420,DUO_CARRY,13,1602939705738
40,202,4722877830,BOTTOM,KR,420,DUO_CARRY,13,1602919021662
41,22,4722921040,BOTTOM,KR,420,DUO_CARRY,13,1602917215979
42,202,4722780546,NONE,KR,420,DUO,13,1602913712438
43,81,4722754385,BOTTOM,KR,420,DUO_CARRY,13,1602911853712
44,81,4721388787,BOTTOM,KR,420,DUO_CARRY,13,1602856213321
45,81,4720645751,BOTTOM,KR,420,DUO_CARRY,13,1602828587720
46,51,4718630627,BOTTOM,KR,420,DUO_CARRY,13,1602752926578
47,360,4718464907,BOTTOM,KR,420,DUO_CARRY,13,1602750240968
48,202,4717114830,MID,KR,420,DUO_SUPPORT,13,1602681023437
49,202,4717031460,BOTTOM,KR,420,DUO_CARRY,13,1602677442905
50,523,4716935854,BOTTOM,KR,420,DUO_CARRY,13,1602675825763
51,202,4716813477,MID,KR,420,DUO,13,1602671806840
52,202,4716738731,NONE,KR,420,DUO_SUPPORT,13,1602670003362
53,202,4716608902,NONE,KR,420,DUO,13,1602665852943
54,202,4716405599,BOTTOM,KR,420,DUO_CARRY,13,1602655924166
55,22,4715039962,BOTTOM,KR,420,DUO_CARRY,13,1602599414017
56,202,4715020083,BOTTOM,KR,420,DUO,13,1602596536056
57,202,4714894182,BOTTOM,KR,420,DUO_CARRY,13,1602594929638
58,202,4714831571,BOTTOM,KR,420,DUO_CARRY,13,1602591838344
63,22,4714333705,NONE,KR,420,DUO_SUPPORT,13,1602573958971
64,235,4712701996,BOTTOM,KR,420,DUO_CARRY,13,1602498345373
65,39,4711091194,NONE,KR,900,DUO_SUPPORT,13,1602420340867
66,202,4710923342,BOTTOM,KR,420,DUO_CARRY,13,1602416233084
67,202,4705221390,NONE,KR,420,DUO,13,1602227787562
68,360,4702952305,BOTTOM,KR,420,SOLO,13,1602147879125
69,202,4700852066,MID,KR,420,DUO,13,1602056804190
70,360,4699916637,BOTTOM,KR,420,DUO_CARRY,13,1602006671373
71,235,4699476650,BOTTOM,KR,420,DUO_CARRY,13,1601996253341
72,202,4699520528,NONE,KR,420,DUO_SUPPORT,13,1601994807281
73,202,4697558709,BOTTOM,KR,420,DUO_CARRY,13,1601913081641
74,51,4697465739,NONE,KR,420,DUO_SUPPORT,13,1601910998998
75,22,4694061223,NONE,KR,420,DUO_SUPPORT,13,1601796161568
76,22,4691780885,BOTTOM,KR,420,DUO_CARRY,13,1601720221402
77,360,4690421602,NONE,KR,420,DUO,13,1601680860138
78,202,4688442464,NONE,KR,420,DUO_SUPPORT,13,1601625930230
79,84,4685258553,TOP,KR,420,SOLO,13,1601527404898
81,202,4677962881,BOTTOM,KR,420,DUO_CARRY,13,1601269956117
82,202,4677266135,BOTTOM,KR,420,DUO_CARRY,13,1601227585251
83,360,4672257680,BOTTOM,KR,430,DUO_CARRY,13,1601074964548
84,523,4672110038,BOTTOM,KR,420,DUO_CARRY,13,1601054488511
85,202,4672035323,NONE,KR,420,DUO_SUPPORT,13,1601052921537
86,360,4670341909,BOTTOM,KR,430,DUO_CARRY,13,1601005015831
87,360,4670261226,NONE,KR,430,DUO,13,1601003872251
88,360,4669607482,BOTTOM,KR,420,DUO_CARRY,13,1600967899620
89,360,4669572023,MID,KR,430,DUO,13,1600964722397
90,360,4669467574,MID,KR,430,SOLO,13,1600962705140
91,360,4669543270,NONE,KR,430,DUO,13,1600961334594
92,523,4665266833,BOTTOM,KR,420,SOLO,13,1600792232845
93,246,4664859568,MID,KR,430,SOLO,13,1600785888802
94,21,4660011253,BOTTOM,KR,420,DUO_CARRY,13,1600599712153
95,81,4659911867,BOTTOM,KR,420,DUO_CARRY,13,1600597122225
96,202,4659217908,BOTTOM,KR,420,DUO_CARRY,13,1600587630386
97,202,4659108904,BOTTOM,KR,420,DUO_CARRY,13,1600585231046
98,81,4656930619,BOTTOM,KR,420,DUO_CARRY,13,1600502989505
99,81,4653305729,BOTTOM,KR,420,DUO_CARRY,13,1600370458300
0,20,4771546117,JUNGLE,KR,420,NONE,13,1604848002260
1,238,4768849360,NONE,KR,450,DUO_SUPPORT,13,1604763226015
2,150,4768825517,NONE,KR,450,DUO_SUPPORT,13,1604762147054
3,63,4768781392,NONE,KR,450,DUO_SUPPORT,13,1604760992283
4,20,4764809399,JUNGLE,KR,420,NONE,13,1604646486239
5,20,4764813024,JUNGLE,KR,420,NONE,13,1604643629538
6,20,4764736645,JUNGLE,KR,420,NONE,13,1604640249267
7,20,4757847024,JUNGLE,KR,420,NONE,13,1604315455852
8,516,4757781497,TOP,KR,420,SOLO,13,1604313250626
9,20,4757734552,JUNGLE,KR,420,NONE,13,1604310778470
10,20,4757558277,JUNGLE,KR,420,NONE,13,1604308198250
11,20,4757571608,JUNGLE,KR,420,NONE,13,1604305347203
12,20,4757294238,JUNGLE,KR,420,NONE,13,1604302503200
13,20,4752398463,JUNGLE,KR,420,NONE,13,1604127465141
14,20,4752299821,NONE,KR,420,DUO_SUPPORT,13,1604124877981
15,20,4752332807,JUNGLE,KR,420,NONE,13,1604122731922
16,20,4752214521,JUNGLE,KR,420,NONE,13,1604119836116
17,20,4752230042,NONE,KR,420,DUO_SUPPORT,13,1604118184526
18,876,4752135190,NONE,KR,420,DUO_SUPPORT,13,1604116145966
19,876,4749230059,JUNGLE,KR,420,NONE,13,1603983443272
20,20,4748362003,JUNGLE,KR,420,NONE,13,1603966794302
21,20,4748213765,NONE,KR,420,DUO_SUPPORT,13,1603963250358
22,102,4747656057,NONE,KR,420,DUO_SUPPORT,13,1603920987035
23,20,4747635342,JUNGLE,KR,420,NONE,13,1603918555710
24,20,4747634515,JUNGLE,KR,420,NONE,13,1603916776401
25,20,4747603375,JUNGLE,KR,420,NONE,13,1603914368067
26,20,4747660638,JUNGLE,KR,420,NONE,13,1603910850477
27,20,4747479418,JUNGLE,KR,420,NONE,13,1603909045892
28,20,4747567029,JUNGLE,KR,420,NONE,13,1603907166496
29,113,4747543223,JUNGLE,KR,420,NONE,13,1603904423164
30,20,4747389896,JUNGLE,KR,420,NONE,13,1603902341191
31,876,4747384960,JUNGLE,KR,420,NONE,13,1603900034859
32,20,4747339455,JUNGLE,KR,420,NONE,13,1603897897540
33,104,4747292121,JUNGLE,KR,420,NONE,13,1603895330413
34,20,4747164479,JUNGLE,KR,420,NONE,13,1603893007088
35,20,4746838760,JUNGLE,KR,420,NONE,13,1603891359923
36,20,4746790930,JUNGLE,KR,420,NONE,13,1603889118819
37,20,4746721427,JUNGLE,KR,420,NONE,13,1603886515380
38,20,4746344439,JUNGLE,KR,420,NONE,13,1603871351828
39,20,4746198225,JUNGLE,KR,420,NONE,13,1603868779906
40,20,4746231875,NONE,KR,420,DUO_SUPPORT,13,1603865984191
41,20,4746156564,JUNGLE,KR,420,NONE,13,1603863231872
42,876,4746073584,JUNGLE,KR,420,NONE,13,1603861511672
43,115,4745999808,NONE,KR,420,DUO_SUPPORT,13,1603859386711
44,20,4746036483,JUNGLE,KR,420,NONE,13,1603857167052
45,20,4744048804,JUNGLE,KR,420,NONE,13,1603779676879
46,20,4744045655,JUNGLE,KR,420,NONE,13,1603777974185
47,516,4744023734,TOP,KR,420,SOLO,13,1603776243066
48,20,4742283140,JUNGLE,KR,420,NONE,13,1603696358401
49,20,4742217175,JUNGLE,KR,420,NONE,13,1603694195092
50,20,4742223609,JUNGLE,KR,420,NONE,13,1603692494898
51,20,4742139400,JUNGLE,KR,420,NONE,13,1603690514268
52,876,4737865564,JUNGLE,KR,420,NONE,13,1603531851051
53,20,4737819293,NONE,KR,420,DUO_SUPPORT,13,1603530497930
54,20,4737772468,JUNGLE,KR,420,NONE,13,1603528222884
55,20,4737735095,NONE,KR,420,DUO_SUPPORT,13,1603526438095
56,104,4737595122,JUNGLE,KR,420,NONE,13,1603523466368
57,20,4737497383,JUNGLE,KR,420,NONE,13,1603521164066
58,20,4737438476,JUNGLE,KR,420,NONE,13,1603518630438
59,876,4737401936,JUNGLE,KR,420,NONE,13,1603516232916
60,104,4737273352,JUNGLE,KR,420,NONE,13,1603512772174
61,20,4737228250,NONE,KR,420,DUO_SUPPORT,13,1603511144905
62,20,4735195147,NONE,KR,420,DUO_SUPPORT,13,1603440326130
63,20,4735162754,NONE,KR,420,DUO_SUPPORT,13,1603439120446
64,20,4735053660,JUNGLE,KR,420,NONE,13,1603436397563
65,20,4734889872,JUNGLE,KR,420,NONE,13,1603434042222
66,20,4734874023,JUNGLE,KR,420,NONE,13,1603431362845
67,20,4734848983,JUNGLE,KR,420,NONE,13,1603429364612
68,20,4734834686,JUNGLE,KR,420,NONE,13,1603427028418
69,20,4734801675,NONE,KR,420,DUO_SUPPORT,13,1603424450692
70,20,4733321820,JUNGLE,KR,420,NONE,13,1603357324992
71,20,4733236997,NONE,KR,420,DUO_SUPPORT,13,1603355534980
72,20,4733127875,JUNGLE,KR,420,NONE,13,1603351715278
73,20,4733102878,JUNGLE,KR,420,NONE,13,1603349466626
74,20,4732999964,NONE,KR,420,DUO_SUPPORT,13,1603348156927
75,20,4732986603,NONE,KR,420,DUO_SUPPORT,13,1603346648380
76,20,4732899392,JUNGLE,KR,420,NONE,13,1603343002082
77,115,4732953810,MID,KR,420,DUO,13,1603340918350
78,20,4732881056,JUNGLE,KR,420,NONE,13,1603337903404
79,876,4731412631,JUNGLE,KR,420,NONE,13,1603270255208
80,20,4731329082,NONE,KR,420,DUO_SUPPORT,13,1603268851539
81,20,4731324399,JUNGLE,KR,420,NONE,13,1603267001492
82,20,4731189637,MID,KR,420,DUO_CARRY,13,1603264989137
83,20,4731214087,JUNGLE,KR,420,NONE,13,1603262938657
84,20,4730989719,JUNGLE,KR,420,NONE,13,1603256169891
85,113,4729330413,JUNGLE,KR,420,NONE,13,1603172676951
86,876,4724148896,NONE,KR,420,DUO_SUPPORT,13,1602945242027
87,154,4724091268,JUNGLE,KR,420,NONE,13,1602943062913
88,20,4723079364,JUNGLE,KR,420,NONE,13,1602925510205
89,20,4723072986,BOTTOM,KR,420,DUO_SUPPORT,13,1602923525295
90,20,4723044353,MID,KR,420,SOLO,13,1602921198995
91,20,4722932089,NONE,KR,420,DUO_SUPPORT,13,1602917507945
92,20,4722796752,JUNGLE,KR,420,NONE,13,1602915769327
93,20,4722758870,NONE,KR,420,DUO_SUPPORT,13,1602913389875
94,20,4717697414,JUNGLE,KR,420,NONE,13,1602691364571
95,20,4717593774,JUNGLE,KR,420,NONE,13,1602686341147
96,20,4717274696,JUNGLE,KR,420,NONE,13,1602683742883
97,154,4716655697,JUNGLE,KR,420,NONE,13,1602664570667
98,20,4714399487,NONE,KR,420,DUO_SUPPORT,13,1602580494080
99,20,4714393849,JUNGLE,KR,420,NONE,13,1602577982451
0,84,4771707696,TOP,KR,430,SOLO,13,1604858509728
1,39,4771715678,TOP,KR,430,SOLO,13,1604857007960
2,39,4771762133,MID,KR,430,SOLO,13,1604855344525
3,81,4771609180,BOTTOM,KR,430,DUO_CARRY,13,1604853003316
4,875,4771654680,NONE,KR,430,DUO_SUPPORT,13,1604851212617
5,84,4771650650,TOP,KR,430,SOLO,13,1604849540383
6,517,4771506779,NONE,KR,430,DUO_SUPPORT,13,1604847894063
7,238,4771560973,MID,KR,430,SOLO,13,1604846423666
8,202,4771387255,BOTTOM,KR,430,DUO_CARRY,13,1604844821420
9,84,4771197852,TOP,KR,430,SOLO,13,1604842733884
10,39,4770986649,TOP,KR,430,SOLO,13,1604839866178
11,236,4770902397,NONE,KR,430,DUO_SUPPORT,13,1604838567306
12,84,4770841941,NONE,KR,430,DUO_SUPPORT,13,1604836374321
13,516,4770720595,TOP,KR,430,DUO,13,1604833526368
14,875,4770595040,JUNGLE,KR,430,NONE,13,1604832002227
15,64,4770518523,JUNGLE,KR,430,NONE,13,1604830325360
16,57,4769098519,TOP,KR,420,DUO_SUPPORT,13,1604774689858
17,164,4768505899,TOP,KR,430,SOLO,13,1604755082767
18,39,4768417566,TOP,KR,430,SOLO,13,1604753167209
19,51,4768400089,NONE,KR,430,DUO_SUPPORT,13,1604751440469
20,3,4768281161,MID,KR,430,SOLO,13,1604749187412
21,76,4768102509,JUNGLE,KR,430,NONE,13,1604747129610
22,64,4767825977,JUNGLE,KR,430,NONE,13,1604745177164
23,202,4767850930,NONE,KR,430,DUO_SUPPORT,13,1604743746227
24,84,4767764568,TOP,KR,430,SOLO,13,1604741851177
25,81,4767647776,JUNGLE,KR,430,NONE,13,1604739646319
26,39,4767582640,NONE,KR,430,DUO,13,1604737909573
27,236,4767563548,TOP,KR,430,SOLO,13,1604735531955
28,236,4767384537,MID,KR,430,DUO,13,1604732655891
29,64,4767287779,NONE,KR,430,DUO_SUPPORT,13,1604730610294
30,84,4767248043,TOP,KR,430,SOLO,13,1604727665631
31,76,4767210030,JUNGLE,KR,430,NONE,13,1604724768742
32,64,4767085130,JUNGLE,KR,430,NONE,13,1604722661916
33,84,4767069091,MID,KR,430,SOLO,13,1604720406220
34,516,4767067340,NONE,KR,450,DUO,13,1604719548574
35,39,4766972895,TOP,KR,430,SOLO,13,1604716699586
36,81,4766947860,BOTTOM,KR,430,DUO_CARRY,13,1604714145357
37,202,4766925646,BOTTOM,KR,430,DUO_CARRY,13,1604712385685
38,39,4766873566,TOP,KR,430,DUO,13,1604710358642
39,54,4766871026,MID,KR,430,SOLO,13,1604707676322
40,3,4766689286,NONE,KR,430,DUO_SUPPORT,13,1604706477717
41,84,4766658282,TOP,KR,430,SOLO,13,1604704157977
42,86,4766676818,TOP,KR,430,SOLO,13,1604701762579
43,24,4766655966,TOP,KR,430,SOLO,13,1604698817742
44,154,4766694536,MID,KR,430,SOLO,13,1604696744185
45,84,4766594753,TOP,KR,430,SOLO,13,1604695360943
46,62,4766613481,TOP,KR,450,DUO_SUPPORT,13,1604693469713
47,21,4766474622,BOTTOM,KR,420,DUO_CARRY,13,1604686067666
48,202,4766245142,BOTTOM,KR,420,DUO_CARRY,13,1604678104541
49,202,4766109799,BOTTOM,KR,420,DUO_CARRY,13,1604676391132
50,21,4766160590,BOTTOM,KR,420,DUO_CARRY,13,1604674158792
51,76,4764536190,JUNGLE,KR,430,NONE,13,1604623194596
52,4,4764564642,MID,KR,430,SOLO,13,1604621390069
53,145,4764503815,BOTTOM,KR,430,DUO_CARRY,13,1604619260940
54,98,4764533093,TOP,KR,430,SOLO,13,1604617662826
55,91,4764552217,MID,KR,430,SOLO,13,1604615550853
56,39,4764471735,MID,KR,430,SOLO,13,1604612950594
57,84,4764540723,MID,KR,430,SOLO,13,1604611226571
58,8,4764470610,NONE,KR,430,DUO_SUPPORT,13,1604609920847
59,105,4764449474,MID,KR,430,SOLO,13,1604607905203
60,39,4764428742,NONE,KR,430,DUO_SUPPORT,13,1604606558693
61,64,4764408017,JUNGLE,KR,430,NONE,13,1604605034401
62,238,4764436289,MID,KR,430,DUO,13,1604602799350
63,81,4764425497,NONE,KR,430,DUO,13,1604601753073
64,58,4764445178,NONE,KR,430,DUO,13,1604601340853
65,202,4762977241,BOTTOM,KR,420,DUO_CARRY,13,1604559778557
66,76,4762746115,JUNGLE,KR,430,NONE,13,1604537150551
67,84,4762734814,MID,KR,430,SOLO,13,1604535174799
68,3,4762673632,MID,KR,430,SOLO,13,1604532172425
69,236,4762712648,NONE,KR,430,DUO,13,1604530602068
70,164,4762682277,MID,KR,430,SOLO,13,1604528953867
71,39,4762731430,MID,KR,430,SOLO,13,1604527149813
72,157,4762720698,JUNGLE,KR,430,NONE,13,1604525045498
73,84,4762649817,MID,KR,430,SOLO,13,1604522787526
74,81,4762608863,BOTTOM,KR,430,DUO_CARRY,13,1604520559989
75,57,4762617983,TOP,KR,430,SOLO,13,1604518954590
76,236,4762596975,MID,KR,430,SOLO,13,1604517218668
77,236,4762596057,NONE,KR,430,DUO_SUPPORT,13,1604515982355
78,202,4762623395,BOTTOM,KR,430,DUO_CARRY,13,1604513172381
79,236,4762529820,TOP,KR,430,SOLO,13,1604510273729
80,164,4762526415,TOP,KR,430,SOLO,13,1604508087338
81,84,4762514081,NONE,KR,430,DUO_SUPPORT,13,1604506772986
82,58,4762418630,MID,KR,430,DUO,13,1604504294349
83,517,4762423982,MID,KR,430,SOLO,13,1604502469075
84,64,4762047139,JUNGLE,KR,430,NONE,13,1604500222284
85,39,4762062437,NONE,KR,430,DUO,13,1604498833826
86,238,4761896882,MID,KR,430,DUO,13,1604497194096
87,84,4761902454,NONE,KR,430,DUO_SUPPORT,13,1604496023322
88,104,4761847493,NONE,KR,430,DUO_SUPPORT,13,1604494799517
89,64,4761728249,JUNGLE,KR,430,NONE,13,1604492395373
90,3,4761609770,MID,KR,430,SOLO,13,1604490005344
91,76,4761605957,NONE,KR,430,DUO_SUPPORT,13,1604488887369
92,84,4761569322,TOP,KR,430,DUO_CARRY,13,1604486886666
93,21,4760123976,MID,KR,420,DUO,13,1604414101231
94,21,4759969870,BOTTOM,KR,420,DUO_CARRY,13,1604410447751
95,202,4759500501,NONE,KR,420,DUO_SUPPORT,13,1604395117401
96,202,4759373605,BOTTOM,KR,420,DUO_CARRY,13,1604391975306
97,51,4759328584,BOTTOM,KR,420,DUO_CARRY,13,1604390116102
98,59,4759132587,JUNGLE,KR,420,NONE,13,1604382392603
99,39,4758692100,TOP,KR,430,SOLO,13,1604366322064
0,523,4771734542,BOTTOM,KR,420,DUO_CARRY,13,1604856605117
1,523,4771638322,MID,KR,420,DUO,13,1604852890599
2,523,4771612279,BOTTOM,KR,420,DUO_CARRY,13,1604850045713
3,29,4771507204,MID,KR,420,DUO,13,1604848131643
4,29,4771471178,NONE,KR,420,DUO,13,1604846048216
5,202,4771423661,NONE,KR,420,DUO_SUPPORT,13,1604844111771
6,523,4771156971,BOTTOM,KR,420,DUO_CARRY,13,1604842380259
7,523,4771101784,NONE,KR,420,DUO,13,1604840890739
8,18,4770868894,BOTTOM,KR,420,SOLO,13,1604838159934
10,81,4769187532,TOP,KR,420,DUO,13,1604785967950
11,81,4769215452,BOTTOM,KR,420,DUO_CARRY,13,1604782263427
12,523,4769183609,BOTTOM,KR,420,DUO_CARRY,13,1604779470619
13,523,4769251010,BOTTOM,KR,420,DUO_CARRY,13,1604777716028
14,523,4769162465,BOTTOM,KR,420,DUO_CARRY,13,1604771678183
15,157,4768996619,MID,KR,420,DUO,13,1604768702962
16,81,4768380028,BOTTOM,KR,420,DUO_CARRY,13,1604751477662
17,523,4767793198,BOTTOM,KR,420,DUO_CARRY,13,1604744293504
18,81,4767717410,NONE,KR,420,DUO,13,1604742719304
22,523,4767448428,BOTTOM,KR,420,DUO_CARRY,13,1604734041610
23,202,4767275083,NONE,KR,420,DUO,13,1604729839364
24,523,4766683109,BOTTOM,KR,420,DUO_CARRY,13,1604694272357
25,523,4766612380,BOTTOM,KR,420,DUO_CARRY,13,1604692097084
26,81,4766312356,BOTTOM,KR,420,DUO_CARRY,13,1604680331714
27,412,4766264593,BOTTOM,KR,420,DUO_SUPPORT,13,1604678070881
28,81,4766117878,BOTTOM,KR,420,DUO_CARRY,13,1604675961383
29,81,4766049211,BOTTOM,KR,420,DUO_CARRY,13,1604673731794
31,523,4765704268,BOTTOM,KR,420,DUO_CARRY,13,1604665271651
32,523,4765588631,NONE,KR,420,DUO_SUPPORT,13,1604663827976
33,523,4765622738,NONE,KR,420,DUO_SUPPORT,13,1604662266610
34,523,4765472488,BOTTOM,KR,420,DUO_CARRY,13,1604659381680
35,21,4765278638,BOTTOM,KR,420,DUO_CARRY,13,1604654420215
36,523,4764399215,BOTTOM,KR,420,DUO_CARRY,13,1604607607167
37,523,4764385943,BOTTOM,KR,420,DUO_CARRY,13,1604602241051
38,523,4764375041,NONE,KR,420,DUO,13,1604601076892
39,81,4764441218,BOTTOM,KR,420,DUO_CARRY,13,1604597890432
40,29,4764347906,BOTTOM,KR,420,DUO_CARRY,13,1604595708722
41,523,4764273213,BOTTOM,KR,420,DUO_CARRY,13,1604592992289
42,523,4764222153,BOTTOM,KR,420,DUO_CARRY,13,1604588656458
43,523,4764143376,BOTTOM,KR,420,DUO_CARRY,13,1604585810816
44,29,4763988758,NONE,KR,420,DUO_SUPPORT,13,1604584399822
45,523,4763325817,BOTTOM,KR,420,DUO_CARRY,13,1604572160835
46,523,4763253725,BOTTOM,KR,420,DUO_CARRY,13,1604567286332
47,523,4763098722,BOTTOM,KR,420,DUO_CARRY,13,1604565002632
48,145,4763124132,MID,KR,420,DUO,13,1604563059240
49,523,4763019592,BOTTOM,KR,420,DUO_CARRY,13,1604561012198
50,523,4762974479,BOTTOM,KR,420,DUO_CARRY,13,1604558391190
51,523,4762958155,BOTTOM,KR,420,DUO_CARRY,13,1604555151726
52,523,4762894556,NONE,KR,420,DUO_SUPPORT,13,1604552972947
53,21,4762032636,NONE,KR,420,DUO_SUPPORT,13,1604498965028
56,81,4761386799,BOTTOM,KR,420,DUO_CARRY,13,1604482029528
57,81,4761392756,NONE,KR,420,DUO,13,1604480337076
58,81,4761294978,BOTTOM,KR,420,DUO_CARRY,13,1604477079848
59,81,4761257296,BOTTOM,KR,420,DUO_CARRY,13,1604473994523
60,81,4761253940,NONE,KR,420,DUO_SUPPORT,13,1604472533066
61,523,4761158879,MID,KR,420,DUO,13,1604470107359
62,21,4760453811,NONE,KR,420,DUO_SUPPORT,13,1604430887319
63,81,4760462410,NONE,KR,420,DUO_SUPPORT,13,1604429083419
64,29,4760440913,BOTTOM,KR,420,SOLO,13,1604427048332
65,29,4760356206,BOTTOM,KR,420,DUO_CARRY,13,1604424001231
66,29,4760354635,NONE,KR,420,DUO,13,1604422959279
68,29,4760214856,NONE,KR,420,DUO_SUPPORT,13,1604417788539
69,81,4760100305,BOTTOM,KR,420,DUO_CARRY,13,1604412933940
70,81,4759995227,NONE,KR,420,DUO,13,1604411475133
71,81,4759961203,TOP,KR,420,DUO,13,1604408207865
72,523,4759813535,BOTTOM,KR,420,DUO_CARRY,13,1604405982924
73,21,4759703230,BOTTOM,KR,420,DUO_CARRY,13,1604403112261
74,145,4759664766,NONE,KR,420,DUO_SUPPORT,13,1604400874017
75,21,4759516889,BOTTOM,KR,420,DUO_CARRY,13,1604397798593
76,81,4759449230,NONE,KR,420,DUO_SUPPORT,13,1604394794625
77,21,4759376015,NONE,KR,420,DUO,13,1604392995679
78,523,4759450239,NONE,KR,420,DUO_SUPPORT,13,1604391142617
79,81,4759286339,BOTTOM,KR,420,DUO_CARRY,13,1604388920635
80,523,4759281675,BOTTOM,KR,420,DUO_CARRY,13,1604386753843
81,202,4759085624,JUNGLE,KR,420,NONE,13,1604383839574
82,145,4758644014,BOTTOM,KR,420,DUO_CARRY,13,1604351715060
83,145,4758662809,MID,KR,420,DUO,13,1604349412272
84,5,4758592745,JUNGLE,KR,420,NONE,13,1604347237959
85,523,4758640208,BOTTOM,KR,420,SOLO,13,1604344335711
86,523,4758580209,NONE,KR,420,DUO_SUPPORT,13,1604342785700
87,523,4758538699,NONE,KR,420,DUO_SUPPORT,13,1604341787230
88,523,4758524212,JUNGLE,KR,420,NONE,13,1604337758088
89,523,4758427082,BOTTOM,KR,420,DUO_CARRY,13,1604333625675
90,81,4758279369,BOTTOM,KR,420,SOLO,13,1604330110121
91,523,4758270643,BOTTOM,KR,420,DUO_CARRY,13,1604327174697
92,523,4758169274,BOTTOM,KR,420,DUO_CARRY,13,1604324278861
93,523,4758066918,NONE,KR,420,DUO_SUPPORT,13,1604321035981
94,523,4757919856,BOTTOM,KR,420,DUO_CARRY,13,1604319020526
95,523,4757893873,NONE,KR,420,DUO,13,1604317255815
96,81,4757843603,BOTTOM,KR,420,DUO_CARRY,13,1604314367641
97,523,4757757165,BOTTOM,KR,420,DUO_CARRY,13,1604312062641
98,81,4757732169,NONE,KR,420,DUO_SUPPORT,13,1604309821802
99,523,4757575640,JUNGLE,KR,420,NONE,13,1604307053509
0,126,4764451427,TOP,KR,420,SOLO,13,1604598087745
1,126,4764348582,MID,KR,420,DUO,13,1604596117866
3,44,4764217136,BOTTOM,KR,420,DUO_SUPPORT,13,1604590495842
4,117,4764261785,MID,KR,420,DUO,13,1604588582018
5,517,4764097414,NONE,KR,420,DUO_SUPPORT,13,1604587029003
6,117,4764028766,MID,KR,420,SOLO,13,1604584524054
7,126,4763860324,MID,KR,420,SOLO,13,1604576893472
