,tier,leaguePoints,summonerId,summonerName,account_id
364,GRANDMASTER,431,x3fvIQ4Qw_TGHfQkt-cnetKv8-8TgUfV97yv2CDDHUw9Jlw,보 흰,i3bc_rmL2M3Lw-s0hGkYj-pXqZiYz42ZV4q5t2IpJtDilrM
365,GRANDMASTER,444,onHxucgob0KtYNTsF-r_m7C-1kw7Ulo6cuOzr_QZMKr7ck8,프로지망17살,WsVstUnl0ISI7QN05tMgKBY5ULEyRbkxI3ZXrgT5EQF68yHhV83b6dni
366,GRANDMASTER,716,mldYzaQEzD5T0E7x7xxHvH7WlHcEHDZvaW9fRY9v2p25ag,취준생 큐베,P_BNATrOhnXthqfbVAZ6U8iEKxUBlg-rRZBf1V9F-v85
367,GRANDMASTER,478,PX5vvEiEhEt67zObDNBu76CoqUgZ2TgyOv3jqZ-9kNOqtw,시간소비중,9cxsiBZuP4QovCXCX9aFK_6T-572ijpAsz0XjK7_f4hT
368,GRANDMASTER,417,DwMtyR-jxQkBdrcwomRXzH_X3cbARotadCdDMrsIzKsIMA,나랑랑이,mRnZmOhChOzZKiFSODRw9bmX1VPeYOhiHTkNZQ-25fpZ
369,GRANDMASTER,394,0sZwZmB2hu4-z-Kd6JdQ4MnCwPLxSrlbQGKg4WTcJdKEEXE,유리Yur3,ciVXo1ltsT04KmI7S4KVzAcoOgWFiBeg76jmqo-LoT4oFT-tqgOWlwuk
370,GRANDMASTER,437,VPkXbLD8Ae29vwZpqwPf0RWmcENktdjwfr7zSg-kEzyj4g,전설의기전세님,g_3lnr6n36GYHgHELeEgeMNA4ufew0k5P0FbxpkDUbeK
371,GRANDMASTER,420,oEpKMjVy2GtXvHTO2TtU6XYli1hGYc5jt3kxqKV4HakLiA,찬세이,TQ1GU8SMfPZurw9xwJ-3VGL5B6cTq9gATEIj0LACi_4
372,GRANDMASTER,533,aRnZSNifcvkSSBOAaQm70onJxijf7mB27xBAObtZAuOE12g,black kitty2000,HU_RbXXQyMGypTlEk1nU5SypKQegB6v2mEs-XRjo0kuFiH8
373,GRANDMASTER,447,sVcp4GwKmypJVdEJXdIeXw4aKCheqOscwoent4GPxRDEnpdN,samDzz,pHw2B9dbC-YPau22glanHSWfy64TRJczkNfADDQDcq3VfryeYKDRqbBe
374,GRANDMASTER,424,WProloJkAYDy5aggZXqg_-iXzggZ2kdgYguJmQTtLNSUTkI,TrashMan820XD,DnJZupadQaLoFg4lZS95zUORJht8oZQP4_of8D0dVBcMCqw
375,GRANDMASTER,670,LhaDNWJHIutfMH91nk75dlC-RSDt0eZ5PpsZKZwiuMCqVNGR,Shining fans,msd7YIZIRjTfI6pCirqEeDfzvMuqKD-mQ-q_vWe5FhDRwy9viVX-H-0W
376,GRANDMASTER,409,_W6b6es2Hi6QfWptTSq8LFLNempC5zc2m9SzSV2jg7N3vlU,스물스물,VxVhsvNfKNJbJY1Z47tNjUAcKQ5EmV-UF3OeA0vunaB2LgrWwJj0dbAV
377,GRANDMASTER,739,spwk9MsKQvhbukVI0hBQ-s4ZC9gOUXU9TXJB2uUBokz5MUY,HLE CaD,TiQ1IYPqhJHtnYZv9l19G5uHK1GfbAfLt3mRNH-l2OQYLpVRUU0SvUno
378,GRANDMASTER,434,CKVWgpLyIEtw7yyQRudMtlKKoKsCLmA-w2K9BnrqhWInTg,바 드 본 좌,d_iER5qMA5El8y0uFUSfKwL96UrVhmPsL7bEqxqHnk70
379,GRANDMASTER,510,U1glRmD1i7v1cLv7PbegH4t-RB08DuSAu6wXO705vPyzBGA,Shadow Lukalux,rqMTwMMzO59fj0-NKY9M1c91p-pktuOPLW66M0hKQUQoJROm-oI3R2iR
380,GRANDMASTER,481,XBSj8d0xCSILOr2aWoozeD13vBODjkuVBED-ihxY3e-vXUU,1게임1분석,AtQdBjw2iy41VYEfzVmD00Yk0K5d91YqZ-s7Dzn1do_suzy5oJnnfZZU
381,GRANDMASTER,652,-DzIUcwFFMA0c1UnAgL5J8ZfrlkdlSpJSGKBXy_83KCptg0,Dyn sylvie,qLVZ0uqfBkg8mflizX1JIvQ99NuHtjDbJvVcTcx02ZrSEBScKAYfGqsK
382,GRANDMASTER,526,DYc5ZpEb-26AZ2O6Ey91Ma1ZKiom14aWT9Xvxx3OOJJUze8,매판마다반성하길,yZYIkjc_-MkGXGCAlvqT8EEhQhl_2TltNsxdYhIwfLyEioiP8hcRWxNA
383,GRANDMASTER,461,o8JS5j-h-H7uc_HfnQHDakKAhi1lM3XiLi_jGTKnOkol4lg,No time plz,sR37Ibv41uoID9Pvr0WorD2_fFFmh_KT1aL_sdKDQaoJtcs
384,GRANDMASTER,727,uuJls1SKhQLBV4be8tjaQesFofT3RWps4pv1tIDgO4n-xl0,SANDBOX Howling,Ditydh3RQi4nbNJw5BLDn75d0iz4qHZ2qQQnC5GiAcsjk20J6zZI265j
385,GRANDMASTER,655,Fq3cjaBFtL7oEsohjauvfTU-hM5hspyPLd-ZPaHvnklCSkY,심심풀이 여신,OJhEcGUBhIiT8_9ML8lxkd6c6sxiQ5BSaCQ-Fx1V8KS9mldHnIvtNRnh
386,GRANDMASTER,514,cq0vHfuPG4P6MBOp1ZqF3k5b3UtRvqyWXhUDfXjn-YrYmU4,노챗승리멘탈유지,VETg5ghdWOrvq_0keVh9kXFkTgZkVqnk70AmzZs696F8jMCIkGwKROhJ
387,GRANDMASTER,521,YGN3L3ugDdgwsb7lcKiZMUipn-20BpfBOv42J4_xQ8eopFQ,zpxzpx,VRKbr6VmjMuYZJnadQ8HeaKQ7xqrUC3esKX3NkArIyMteK0
388,GRANDMASTER,501,nB-49AP0jmE-ObGgFFKDplB3fuGq84xquzJ-4PQbHjpYS8g,췌장을 먹고시퍼,JhS27slK-bt3LuEpn-LMmQ7yEXDBV-wmjPQSe4KqN9_RjV8
389,GRANDMASTER,554,7K3mFiTDSeHWZLv5kPuu0bvz9-22qTyvOx__hkIupGCXBQ,나눈스트야,g800x3TILlJ9Tis3GsrWFHfd457KF9SR72FJRP12oQ6K
390,GRANDMASTER,454,bA6r7YOenfESPS73Nq8ubvdgUSqhVBXkee38GZCPAAwyMlEC,Erikuro 22,kVET9h9wxRy8HYZbtKh8yO6XR7iO7qpWiNmG_2qNZOH2Ch2irWtgf9Bw
391,GRANDMASTER,586,YrakILDMGpXGAZM_9uSDX-VyMBtyaNVk7Nfo8J3Tn8Ica2g,아이슬란드로가다,2ujP5EVGjUJK5IYXuzowBQVTqdkGrnRydHh39GvzJ7UGRtkVctssuUsq
392,GRANDMASTER,555,n-UAJRc2kTAVhyqnzCAVMg9yAdnbckzaBt2f3-DlMd5EZfM,HUYATV UMC,e0AyCEY8VSmMmD9O3N2f1GsEYQ-m1MMcAZsHuUkMiCPYMD8UDkFwMs8Q
393,GRANDMASTER,394,5LSPsaQN7CXKfbZ_ajPa6063K5DkzQXoP__BRXFoH2LMXx8,SDXmid1046119298,bWJfM1SixhBwnZD1bSIB3bi4Ti3K_PWItaFpMKh3xx7pML1Hq8TMbU8J
394,GRANDMASTER,445,ffEBHU4nipIo0NBs5tngyNziTaVFhtyk6Rxw8yClc4hdgpc,NtTnTNTN,bP6LtPSFtLrRu8NTNIBlDiBCYiQEe2W3IB199UACXV2np3en5SmDi4HY
395,GRANDMASTER,597,XN5_DqTj6-dkmiMXCKiRoficen3TaVspTlCo9MqOaLm03xM,ovooovo00,shJVQFvmskotOZ1p74tbDe7L2FsmsNmh9uz4dghrkDvMh32ezg0cUoqy
396,GRANDMASTER,403,Jlyc_03tt-bje0YVK5qiaQL87OjrT6khoWQIyIbMaVEdPw,KanaGL,i0-u99WrDjt0ID3igs7TA27SwFJDI4ztgwN3oM8xKKj-
397,GRANDMASTER,615,XpL-IStJUJ3sETZ1HHTG8fFYCwow2NUd18SrUyM66E9sjW4,DYN FIESTA,QprilO8OfyUmOV9zL0NAsLa4w7mVKKjFHLyG-OHB4PdKtMNgWo0ybl_m
398,GRANDMASTER,591,DyH9cusNXMfmIoY5Tr1X-8FPQ5M3jDV92pg7JFRYjAYfT7c,kkkkk11,DJ9YP4JSfzrvPqE2lkEq4if_tObR4_oxKQeyF2F3Ro5xNRw
399,GRANDMASTER,519,tBS9wyKgPvPZO02VU9vnRHyCQHlUClsty8ZQTpq6voSMSnE,운이 나쁘다1,n5GXaKan2Dl62PyzddindZpvw7bPBADCszb9DW0MsKyH05wQXD5aj54v
400,GRANDMASTER,401,2CqMFxVhufckbYI-I5Ve8ESEBS1nCZvpGnJbLxJnRVskRA8,Fox B Josoo,hLRMICAMcHn8Pk7jv58cU-qWbyOQU3AwAwnG3R3r-2dVKCU
401,GRANDMASTER,557,M09chMaqeCWqCLdR1Tl493sU7bNufkP34tlkEijpbDjOuck,wohennangu0,112iXHmLy2nBDQIIGDcZSr2kI1EI2jWKm35YpA0Dg_xlGhXaH4nI8wOj
402,GRANDMASTER,413,emaynscT_j9BR6mDdY-EMWTcwP8wuQhG8mBTC-Z9H0C-wQ,쿠붕이,0ssFS6B3LbFJNbZ_PCIHf33BTacqcR5xXRasMATaL-c
403,GRANDMASTER,468,AvJgqqrPRwEmeNv6Fo2krNI0zQIrLSICwg1_xx-RNli76OQ,에이핑크,dG0nd4hDY5B9nO6jkJX7rPBOR9npvqN57ubh1BWrNpz59cI
404,GRANDMASTER,522,gAR10-1q6lBT981G7G95RExXfnMjk5HE5426snKE_Mgsu_E,이탈리야 전문점,k8S9Gc3EkdgqQGSis-L1x6uH0yBUtlsfZTBMf8fiunqJjGk
405,GRANDMASTER,558,_NELczm4PV4onKPztz4JSHAQI52SonOopWk-DlWJ8e3MDQ,압도적인,8TOYROcqYg2hqzokSLax8XO-VXy_Ht-xNEpXHMI9PhVk
406,GRANDMASTER,538,CO74f7o9wYYy1anQKd1bdpwBGsgRgpDGKOwNJ0ORZaTVdCc,암어바나나,KHEjN0rSennTxK1N7QVm_xeYoJ2emg6BCsQslDz1aaspHCYcIKBSvoqc
407,GRANDMASTER,628,Jp0ioqwgj9GbBTnzAqFn2Vsr0gVXM2QsDH-k2Wc3XzgFgYI,고춧가루짜장면,yOamxTCRQMLMgNmGN9swuUSqEP1prflnhZRPE3hJxydPoko
408,GRANDMASTER,444,9dVL9anMZqeqrGYlgIVKXbbyFXeC-yO3Obg5l_o6SydiAbQ,그럭저럭있는사람,MefL3bvT1o2VM2_QLlb092fmNeSTIDi3iRCjCXr13YWQ_rQ
409,GRANDMASTER,791,Pm7G7rj_WPRaJFdY8OhXLVZQn289pwi4QqjNVDPlwpGn76w,아라드,Wnkg2upMuyQzDFR6fr0EOfpM-hPg1YrbsQCXA0aHiqRffQBVLhsGe5TC
410,GRANDMASTER,420,WvZrFhCo2ZlAM6m4--w2W3OUo_EZ0b7Y2_XRB8m25oFO1FQ,HUYATV Sugarmon,RxM4PRrbD7gPlSvRYYE3pvdQNCz6D8meppZyaTkW7K9hS7U
411,GRANDMASTER,648,sLu2_lc5MqEe5Pm_fRy80GNH71kGPvZEzrvdU9PBXumpvWI,Blank,Hyp9QW8jcM2f0q1rSPwyVTwxb4Y5LtEJQ7cV3CcXQx1KnWg
412,GRANDMASTER,423,v_gppxm3uh2NPjhhbkJFaBOUPeXNSHeST1e8XqRXSh2lbcM,jujujujujujujuzi,hbhy35D9-uH23aX9LjFmNBnQywFYrmY47JG9YG20yBveTxlThXx41aLR
413,GRANDMASTER,422,7JbWdqI3SU-cBbShWMmrC1hJFep725DuYfRAqvEb9aEiZAI,인정정인,m3XbfNFhU834-W0UZu404X_PW6wo-lwiWDt4x8wVojGzywI4q54Z7olf
414,GRANDMASTER,395,uvG-83E8T3kMbv9dpaB7KCOhrtwOlQZFS8ClaUfpRhciuRc,하정콩,ryElrnbjcUMeqrBXl3YwdN4-87X3f8sYNIBe_2pT5Lh28PyYjtjVRsQb
415,GRANDMASTER,429,r36yGW4USggMzuCF3S1FxQF4AIlR7VF9Me6Zy20jcES_-Jw,어린아이,pQoC22zLh7HIai1lC1oLyuqfvXcVpGJOtuA8na4NrTAhXISGvtq1Pl6R
416,GRANDMASTER,589,_fah3jExxkPBJOImLUWAdK8e6NOWib3CMCkWuWkUbLahjtg,뀨자룡,Y6pzMwgkBFW02EaC2gDIbDwN-WwWRfO5neK5t8e5olS6Z0E
417,GRANDMASTER,491,G2oAVH9FESWDQP3lH1DgYzdqmpwWMDLSLUjvUQCBR0kJhoiV,cute sen,qgKzhHFkYZfprQCmWjj6q3VnoSPyn0TQpUhqgtbBdHt1Vmu1Km240tWI
418,GRANDMASTER,439,X3AVFTP57tw7DsNvNV3XXkf352NIwBoKCmgtn7MRb4UrEWc,mei you dai long,lzuelAwShm6_qlTNq-HlRF8MIFnH9oae53fJ9jcEGlxGZ-Us36YNO258
419,GRANDMASTER,459,qTStR9ArDA8p0JgqGYhuXaJpOSPg9mtoBHwMdEIFgkPaO7Q,Gen G Lospa,I34OX-FkimE4CZOdwEO373-ivhx-PpgMY_WiYqEPZ_l3nz0
420,GRANDMASTER,554,sDJav-rDa8cF4rDpR41_nqryJoOYe1caXFHxxhgcAw3Kpbo,익스큐즈,rmL0-NOoEFysdl5ACI9_4t1evG1jkxMI5RkoHTmZgqZuV4-mu6IW1SJy
421,GRANDMASTER,419,8EEmw-vaKTXzatd90z8wyXuquVdvaHUIJHgzlpN0yoa28iE,응애 나 애기경환,Mjva5PpDT3P-Z2Qx8lpJiUyzxoq5l9xpMC4s1d02FQ9n8H0
422,GRANDMASTER,626,YrF6VlsowyjDBm9O33oigvmLtMC4TxxvMIVNzVR_cT53lSg,YeQiuFeng,bgRFqzhF1uD3pAizyqQk_1s2cC5Kb0GIZdk0Dkov6YIk6pI2vlpvYLvO
423,GRANDMASTER,585,EsKqo8Rnffc75UavSTCNnxSXJGPZRsuRfMo1KnajPqoAPmY,vvvvvvvvvvvvwv,HokLmmTrnBfsr4CAWErc6xnM-gcWiUI1Fz_CYwLVjeCdHx4
424,GRANDMASTER,393,KShbtNlmRbZvUSlel9k1wdHbdQQ07BFm7sb9NtYkhNCr1Xo,Bad ad,DKELA5hVSrRMTNmCWMoLouqVnT1Cqf7nBZc3SBoBSUFs8RhP3dATxAl6
425,GRANDMASTER,670,pGheK2a2gg2vNDnoRITYGr5ctnZu6DB0VrQrF02gIZ7QRXw,실망자,kXFe67y2lfIKScYbKzLNw9NCoznHjzTBRMdgbl5TxgozjaxJeV7MDZTz
426,GRANDMASTER,797,C7G0Np2VUL38tSzPW0pf7vwLUjaZ67LPzsSn7lXSbTmJ-kA,d0 myself ,3BENO_5NuF_eklBLmBQtqpIGBp8ZBuln76kzHC6P-6eU2LoOl4eh0gwX
427,GRANDMASTER,639,BY-W-5VK0lE7X-tSfvrOJ61yryxDkWvh66soa-mkOppJoto,트위치김수당,Ff4zvLW9vSrmKWj_Zep8z5cua5VI2SZWsMYp7f4eX38xg_U
428,GRANDMASTER,444,f3p6t2vf9sjnYJ9GJGWXDkTWozczS9ci2isLH-Cwl79_ZWo,No Patience,Z8GTarbhU6Ww0pbHg9Ef0SQTdyP9mZEry0-caMwWNpmWEz7dglNhSGlh
429,GRANDMASTER,496,-ec-LxqutX0DdxsU2Hn5cDwao6UWGnYq8ukXMpkfMYP03w,불다이아,at4C-nL3eda-MCJWybPc-ssHHvlfHdXew5Kf7VqyCJ0b
430,GRANDMASTER,433,2frpjad_jUkg8X6f6EDn-mt0fClXpdcs_aWwbgLMo7xE9jk,Awe BBakPyo,oJfkHn8e0hOG4XX5_tMsz-PhH4yi6WlMVvH9YRFoXnKSGYo
431,GRANDMASTER,544,Q_miL4QwaqRdWhbV0yl1VugUFLksWDnwrzkGuAxz4a8T0OM,IgNar,e-060Zj-Q6UMWYY9YmkQlWp39YtOV_nY9PjpENz99O9I
432,GRANDMASTER,574,RbiQeLBtn5ONXo0ukTE8oIfNM1Zm_fAYJkORsj1A144YEw,Subidubab,lUDrsqWZbkHQsyd-rdwua342WkT0xO7DfOqvvzL2MDMy
433,GRANDMASTER,438,fOIhqu_boxHzSeLwvOjKIxzXD2gkikOQm72JSPM8k9GaRm0,HUYATV Garam,zXvgyDSQ-G7pJZYdzAX3i3jqemDXP3pQFG-GuiNnBX0mC0oNgV-Ps1GX
434,GRANDMASTER,744,FgUISEE7I4PbzIt91HDGC2RKyqIJfcLb4Gv6vRA64qhn5OM,달리기선수1,PLKznbd0VYalieLiFwDjw3m57trssAN22rugQt_vzvPbkZ4
435,GRANDMASTER,400,VU9kqjUUdy7uB8_ej-rD-YT0pGvIoh7FRbZ9cIo4saOlgdQ,gganknam,7DP4-lOWaXZ62OGWTa2P2dadFEGoQx6DRRAx40oXNrOa5lLoJkS87_C6
436,GRANDMASTER,414,XYAEqlZHntK5jabYtspCkF26lbzGGGrgPoD_8sj1ieHV9w,Azhy,S2kRSf5XjyDVmCzurIzfZD3H9vEKqNVv4CudwDYU3-vE
437,GRANDMASTER,454,EMB8Zv4itX_GYT4_cWtg6cGTr69ZZ3J-YysI7HnZZL33z2A,URGOLD,yvtGTHnRFQTelbkf4if8Nnb3reJtJLpuzbdjcIPv3OrgPX4
438,GRANDMASTER,426,rCb4wjkbzyooAtcSgdHaV290erJIPrJPI2KRbP7b32bKWYY,ANG TV,ifkbNxQdsfWH2541rbYkvp3FlDayV3qr7o1wCfp1ojhvg_k
439,GRANDMASTER,649,GK8ff5vt9lgdKIuNOIhrIbZlXNcMqLVYQMTqHvqFz_CuZwc,SANDBOX To1anD,dU-k3erocHoOCn5ZXGVjh5kBVah6FhhlZr9AWfWYp_zK34o
440,GRANDMASTER,460,5Zg6cnZpb_If-Qxi3e07_7F81mU2wymCEnmiRGa-2BElXdqOxatsGfKsxw,리헨즈,o5ePA7mBT2IpwidWyzzIGNM8pEsSp805tkroqtWpIWc5p8UEug_HHAbA
441,GRANDMASTER,504,F0gZKVFTv2jmsRrucDyc5qEgeq_EXssxq775276LumAP6g,JunB,fNalcr0LK9eUvUKMvM0i67Mvkd8isn_Ja3rMpAOoONpL
442,GRANDMASTER,730,fgbSTORuQ0d4crC_b7H8sbw4PGMW_MSA1NdAv30AH7n6j9c,IIrrooGG,Nf45BYT-7lkUzrVfkB99-L8CEmlmj7W9sup9ZsauWDsrsjo
443,GRANDMASTER,435,dSOh9glvWvhb6RKBwCQOqcLpkg3BIY2zMPb8ibDNS7pga5Y,ASP Crush,YEJCP5WbdZ_ZRaz9v_KqazVs92yVssy7NRfPhnRDoLOuqrY
444,GRANDMASTER,453,oY4jqpWQZd3r0SFEcBLGfd0XFprLQsPs2-UK6Z4OevDtzds,shuang zi xing,P0kj6FOov3hhDEncffvqnkf1_5BHqEm-dfb0CMU58efSNs4iqMyVVXiO
445,GRANDMASTER,501,NlRrCz9Qg1nPPjRdFHLVYfo6iOD61dONycWNPto_mZkS0W0,HUYATV ahun,VukRMveXqhor1n22czGzsjJxrQ7BYMPpHiWXyDfjAYWp84c
446,GRANDMASTER,517,dzG8AlG4VP5tbKwtff13osDQbH5kdzDIZOH4ada4z7BZFMk,도전자도전하는자,npvpMg8-MqKePynMFTePBv6EdNEgF5Z_sZvIJQ322QGMWTCjZB_gow_o
447,GRANDMASTER,432,UuTYG1njRIwgVS1fxQC9WPAHtJrO5dB5wCzqHW9c18DEzqo,ODDONDEA,_xpOqguPKQPFa3qj4vzCX3Pa9eYkIn74wrRtygqWnAuBh7NHef-_japc
448,GRANDMASTER,548,cdCxcSAsEwex3Cyb-hHIZqb6VTPH5PwkPvRdEeh7HVEF6Ls,qiaqia,DElGfOGta3JIDSl3Ewoj0E2j0LIdcJbLDJob99ufh7EsrP4
449,GRANDMASTER,433,fQzi6U4wo6AiDRDKkaCyedbFHvjRgwYTGS7Fgpx0wF2uwQ,고수님,h6ehbflxsdM0SlV4ZMAq92dAoeZNOavXNGzh4U-gc-w
450,GRANDMASTER,499,wm_cSBkyHdEiDva9tcVZVN4fk3tWZ6c6YH2Ym1s4liJvxsA,Keqing,dbvLaA1J_B_bUWgNpKQx8M42dTrp7dJatZFk32wsj34HMaS4s9wY9es9
451,GRANDMASTER,458,rxP178dDOuPjdEtcEmAhgR0U4UCvBoYWDxY1sHQh-4kInw,포비 왜 주겨써,G17wTw-DkY-lxW4cJ-ZlWrBeE43eRNgqMmY4_05tvVzN
452,GRANDMASTER,646,1R6x_Svn7uwnXY05vino9BkPp3ooJWE3vplt2zEAbKs8m4U,Seonbi,Ibz2oJE8HDkNdDPU1meFxuj1YTxiqcVl24W6zFVIMi64G2k
453,GRANDMASTER,500,BEE240JTxldIBvMJW--xyMYzB1oSYUU0B6fH2sKpDI8YZs8,나무타기산미치광,BzRGSctZvln4nwJ7WCs_CrlnliEcqH6lXZT0x9I2pyxQZAt8_DH3sRAm
454,GRANDMASTER,421,zg0QPaHNoCIaMMuMoqsDSub6vBCJWcka1LW_kCg_6OHPf3Y,성계차이,kdDO5Yl84F6xjAvz6r1n6g6kVtpKwuoOxuXcChsUMfJ1dS72Wwtu-n2Q
455,GRANDMASTER,589,PDZ0gzBh4wM1FPhDjLDgBpgrb08dquyI_aDEsgDRC3PwmM8,lei lei xiao zhu,keCk-6zkp2mJu9_VKAAofVK3TIY_zsOag8dBGtJN4hYddO5kNfk4-qhK
456,GRANDMASTER,458,Lx4ECCwvhqUY6gbeZFwNhXo93R7PI5yykv3N75mauXgAh2o,펜니르분신,1akpZuXFHyiwvrAlGCKVMlf6R45_881jq4THcdLawvDVXpA
457,GRANDMASTER,649,PFW3mKv0tRaYNY5N-0USJ6N_YOZxCdaH7Rlpyny1wPl72bQ,jug gap im sorry,VxUsHPQ68JEqtC61G3r0HScG6nzDr5Mu8mnXaDphWzXPFpOXoKhD1LjF
458,GRANDMASTER,533,5J6H5NppM7mr18huHOGB847D-UVKYtydF6ZBQhSuyNFDgmI,더기 김경덕,5GNq-54p5C4MAKvbh3m4obgQVNHg_t8yFaFg8HgQYrm4syKH-7rB2HnM
459,GRANDMASTER,414,MFyFJgVXYOxzXztU-n-IsjngbjTxVhVxUW8vXOosu7Ur2e_q,youxin,hEJlArSgK4XSGCUgh3Cr6d7A5OtamF6rp_0aqMu2RSs_FtpRHYtmPR0-
460,GRANDMASTER,378,RDMWcpbwMkPKxhENI7JxWI4lARBz27eMYKwZQCdqTcb7uhQ,Black  linfeng,HuZxNlYif9bIZX7RVwdb8OjfxEN603xbGYOQURhwTzMAFbFqo7aBa0Tg
461,GRANDMASTER,422,eNCMGudbOMKQp3UtAdJnXYFuIh8qj2FZXt0dHeclM-BkSqI,빵 재,1i3XgcaShCKzvqRq0I8CvhULHUxJKf9sxCd-zP8n4-TKrOsJOBPvg3EX
462,GRANDMASTER,570,MY3N3g34U9wEZxTp2aRZoNbw7Kk4X1mHXzT9pdIKWvYDrQ,DRX ZzangGu,7czeDUK-ky6f41N91uv5SbjGkRWZCcwtZnXmNwne3H41
463,GRANDMASTER,599,4ObzfYOBviNnQl5_Wpp_SjffAiHctmeEgGSMBmaDT50ukDc,guchengzz,b76FvpFqF9ZcZLtkCcPj5Czzkx59zjVJRWUQGhBFAngLWSyx-TfvPQlD
464,GRANDMASTER,524,37BVRjM8bBlEFU7OsrACV2m6RjCl6kDbNyERqmPftAvr1DSr,Drku,NgLJHkOVlgXC4PljeU3A8pUZfQ33_a73TIdSPQj9JfR04mrxrRKRUh9G
465,GRANDMASTER,675,lPDAdle6NeKB8tSwWlpo7AMNNQWXXkHZOcEmskXZHqvxAcY,gbzj,dviNW-RbPBhrpbo7hmDrzzutjhM7dHucCPXh0J7PEMPVAjk
466,GRANDMASTER,431,m80kFM3DyU7rTt5bN5vf0wXLQfJKW_O65LsKFpCGLTRMe0U,asdfavzxcvafd,y4pDeviaPEOge8ZBa2dTG5EyCJojAqUMYzvU3quRpHutIZrb3mPLcRE_
467,GRANDMASTER,457,gWqIDyp-zKZrJonLbj_PuqKHBXod8u0JZmMN9DzFMeQPlB0,Miss Jennie,jvoNppvKKSSS5y8iOKHVtvl9RWUoLoMCJ8Z2XZw6sRhR3MwJ_Ws0lOV7
468,GRANDMASTER,703,ENZZeMmbvfFjfHJ8XrSktCCwge2WSo7ioCVDy7tPWaaEtak,dnxydsh,gKuDm-v2Qi03VylmHAwDBfcUcRnp6FrJcr6IgisrhhDTA2M
469,GRANDMASTER,608,7JhfZ4LY0nMDG0Nux0mVEAl9-yLgyfSqHvD7te24zOouc48,rtykjsdkjn,xajIGIaaMgyQVM59Rlp_3qW5MO9l345KLjUNns77ysGrTH752xOd1BEn
470,GRANDMASTER,684,MOyhFHhd3p1TIE4Q5M1xpcbKgEfyX3vC2chN8gPdz0X5NOU,주먹밥쿵야1,5mO5aXfylj4DDRUluD0NiZg1Fcp5ZLkhACoV5CexfN0DPpo
471,GRANDMASTER,530,HkIeviyzdkpA23aSvm39PvaiWApx80SF8NZLoV1sUsTAmjg,TKS Deft,znHkBWXI8bDLrfSPG4GYLDfwLpiAww4_YtMzfOSyE-Hr0Z8sZ3SJ5vIE
472,GRANDMASTER,646,stw09fC--C9u1tL2sPgVbBFkO1ocjmNlbBYrUB9opS7PAx4,FA Natalie,O8SO3yQqmtY58_HUM94JQXnJ0Uwy6U04E9c14XhYNj6wFkU
473,GRANDMASTER,544,duACogUCBqNJQb7EAa8XLFZg9lyMDFDnBzOrxSzQi6lUVv8,Awe Natu,Rn9ldENXG0O2NhCfhW_HSu1ZC6k04J7TchlvJLStbTdDZOM
474,GRANDMASTER,762,oaHK36V9npVK0-FXO7tw3aLv43PfSihW3mtPg-Szq00a72Go,RNGqq782754655,BYAfVYuC8ujC45MOqKdEq7mTMmFxoZG6YY70g4aLNa4evxajpQpGSAuF
475,GRANDMASTER,803,_vqYfSL9ljqVALs7YJTIi3-dhrAdO7Y6Zdu0-PgL_GUpk6M,에르피디,7KeEq6-NXYYGtA5olOtNb5mDbRinIo1coI2KJkuXnaUf4po
476,GRANDMASTER,444,lBySwG7M-wb1A4vuimwt3DfJb_uizlJlaQcHR-adLM86t6M,Like the moon,DTJO62jfXYe3zB_MlV23rh7muYQOgX7Cq91NpCDQA2iELLpgtvzAq1BN
477,GRANDMASTER,411,sNy786MtU_neKhLvgYpJL4mzhNMWIh3EebzFhfOyZ6TaKGw,해 캄,5pLLL8A1upBiwomq3IoWOIKbDrrtqLaRc_WLmHPKZ1BTMHDPwRlQKd9-
478,GRANDMASTER,568,UdJahv0vftuBJDvU6tqhsuicSSqr5l236_duK5lmzOBkutM,창작은 괴로워,e5X0WXAyIxqszDUaK-7wE-2sFtCMxb7Nnt1Mb126hb6E8K0
479,GRANDMASTER,403,9-cJ6ydZ_yEC-2OeSnBceIFaCPSa8_4vt76BS4GIuDAUoA,포스텍19오승준,qdFBgU1pvmcCBqbQhOmYllPDbqSdgbBQ9Ekez4GErRjn
480,GRANDMASTER,535,UmFYV3xdf6HRf01N7jXxvbGUpLVsvxRv5vLURR4wC5Sc_KU,이것으로마칩니다,Yw8uKwvmEf3QNFA4DpxVQ5_De4I0ctxs1hYj6O3P062NuQ0
481,GRANDMASTER,531,QzoKaM6uzMrjl3UUS9jCyhNTWW8SxJZsTTEjGprC7QAMj0w,fengdeyanse,XNvRYg0MfeDaKGawxfXxBCPk6UTOKIjF7RTMcjSfosrM4JxUb2VrYOo2
482,GRANDMASTER,513,JN-DCdyFgs9bzRWAWp131TbkjZRXIwGALWGUvavdJBxw4xM,크림멍,MfJe5BZ9sBZE-mnfDc1PgblxnK3tn-nucw7HiFO_pEYEEj0
483,GRANDMASTER,587,oZtiN3fNenRUh0jYxrF8oYBGRQ7YiMigNpskaxuKCPYOZMA,DWG DeryI,mdYUdonABCwX30p4UcP2Wnck914RNO29DZQlLHrLE73LAMo
